product_name,category,num_reviews,rating,product_created,price_unit,,,,,
PAX 3 (Complete Kit),apparel,0,0,4/1/2021,{'unit': 'unit', 'quantity': '1', 'price': 250, 'label': 'each', 'onSale': False, 'originalPrice': 250}
PAX Era Classic (Black),apparel,0,0,7/26/2020,{'unit': 'unit', 'quantity': '1', 'price': 29.99, 'label': 'each', 'onSale': False, 'originalPrice': 29.99}
PAX Era Pro (Red),apparel,0,0,8/6/2020,{'unit': 'unit', 'quantity': '1', 'price': 70, 'label': 'each', 'onSale': False, 'originalPrice': 70}
Pulsar APX Volt,apparel,0,0,6/6/2020,{'unit': 'unit', 'quantity': '1', 'price': 69.99, 'label': 'each', 'onSale': False, 'originalPrice': 69.99}
Raw Classic 1 1/4 Papers,apparel,0,0,7/26/2020,{'unit': 'unit', 'quantity': '1', 'price': 2, 'label': 'each', 'onSale': False, 'originalPrice': 2}
"Raw Cone 6pk (1.25"")",apparel,0,0,8/3/2020,{'unit': 'unit', 'quantity': '1', 'price': 2, 'label': 'each', 'onSale': False, 'originalPrice': 2}
Raw Rolling Papers (Kingsize Slim),apparel,0,0,4/2/2021,{'unit': 'unit', 'quantity': '1', 'price': 2, 'label': 'each', 'onSale': False, 'originalPrice': 2}
T-Shirt: Mens Battleship (XL),apparel,0,0,4/1/2021,{'unit': 'unit', 'quantity': '1', 'price': 19.99, 'label': 'each', 'onSale': False, 'originalPrice': 19.99}
Medium Glass Pipe,apparel,0,0,7/9/2020,{'unit': 'unit', 'quantity': '1', 'price': 8, 'label': 'each', 'onSale': False, 'originalPrice': 8}
Pulsar APX Wax Vaporizer Kit,apparel,0,0,6/6/2020,{'unit': 'unit', 'quantity': '1', 'price': 69.99, 'label': 'each', 'onSale': False, 'originalPrice': 69.99}
10th Planet,flower,0,0,1/19/2021,{'unit': 'ounce', 'quantity': '1/8', 'price': 49.95, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 49.95}
Chalice CBD,flower,0,0,1/19/2021,{'unit': 'ounce', 'quantity': '1/8', 'price': 39.95, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 39.95}
Mandarin Cookies,flower,0,0,3/2/2021,{'unit': 'ounce', 'quantity': '1/8', 'price': 54.95, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 54.95}
Pangea,flower,0,0,2/25/2021,{'unit': 'ounce', 'quantity': '1/8', 'price': 49.95, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 49.95}
WiFi Alien Kush,flower,0,0,2/24/2021,{'unit': 'ounce', 'quantity': '1/8', 'price': 49.95, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 49.95}
Zombie Virus,flower,0,0,3/15/2021,{'unit': 'ounce', 'quantity': '1/8', 'price': 49.95, 'label': '1/8 oz', 'onSale': False, 'originalPrice': 49.95}
Berries & Cream Chews FS (I) 20pk 5mg,edibles,0,0,2/27/2021,{'unit': 'unit', 'quantity': '1', 'price': 34.95, 'label': 'each', 'onSale': False, 'originalPrice': 34.95}
1906 Bliss Drops (20 Count)*,edibles,0,0,2/11/2021,{'unit': 'unit', 'quantity': '1', 'price': 44.95, 'label': 'each', 'onSale': False, 'originalPrice': 44.95}
1906 Go Drops 1:1 (20 Count)*,edibles,0,0,2/11/2021,{'unit': 'unit', 'quantity': '1', 'price': 44.95, 'label': 'each', 'onSale': False, 'originalPrice': 44.95}
1906 Love Drops 1:1 (30 Count)*,edibles,0,0,2/11/2021,{'unit': 'unit', 'quantity': '1', 'price': 44.95, 'label': 'each', 'onSale': False, 'originalPrice': 44.95}
1906 Midnight Drops 1:1 (20 Count)*,edibles,0,0,2/11/2021,{'unit': 'unit', 'quantity': '1', 'price': 44.95, 'label': 'each', 'onSale': False, 'originalPrice': 44.95}
20pk Green Apple Full Spectrum Chews 5mg,edibles,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 29.95, 'label': 'each', 'onSale': False, 'originalPrice': 29.95}
20pk Sour Mango Chews 5mg,edibles,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 29.95, 'label': 'each', 'onSale': False, 'originalPrice': 29.95}
20pk Sour Mango FS Chews 4mg,edibles,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 29.95, 'label': 'each', 'onSale': False, 'originalPrice': 29.95}
20pk THC 5mg Capsules,edibles,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 24.95, 'label': 'each', 'onSale': False, 'originalPrice': 24.95}
20pk. Blue Raspberry Chews (5mg/pc),edibles,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 29.95, 'label': 'each', 'onSale': False, 'originalPrice': 29.95}
22pk Lemon Ginger CBD 1:1 FS Chews 9mg,edibles,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 54.95, 'label': 'each', 'onSale': False, 'originalPrice': 54.95}
413 Chocolate Bar (Full Strength),edibles,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 34.95, 'label': 'each', 'onSale': False, 'originalPrice': 34.95}
413 Milk Chocolate Bar 100mg,edibles,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 34.95, 'label': 'each', 'onSale': False, 'originalPrice': 34.95}
Almond Coconut Sea Salt Milk Chocolate Bar (100 MG)*,edibles,0,0,3/23/2021,{'unit': 'unit', 'quantity': '1', 'price': 34.95, 'label': 'each', 'onSale': False, 'originalPrice': 34.95}
Berkshire Baked Chocolate Chip Cookie 40mg,edibles,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 14.95, 'label': 'each', 'onSale': False, 'originalPrice': 14.95}
Berries & Cream Chews 20pk 5mg,edibles,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 29.95, 'label': 'each', 'onSale': False, 'originalPrice': 29.95}
Betty's Eddies Apple Pie THC 5mg each-50mg total*,edibles,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 19.95, 'label': 'each', 'onSale': False, 'originalPrice': 19.95}
Betty's Eddies Elderberry Fruit Chews 5mg*,edibles,0,0,3/5/2021,{'unit': 'unit', 'quantity': '1', 'price': 19.95, 'label': 'each', 'onSale': False, 'originalPrice': 19.95}
Betty's Eddies Orange THC Chews -5mg Each (50mg Total)*,edibles,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 19.95, 'label': 'each', 'onSale': False, 'originalPrice': 19.95}
Betty's Eddies-Fruit Chews-Grape-THC-5mg each-50mg Total*,edibles,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 19.95, 'label': 'each', 'onSale': False, 'originalPrice': 19.95}
Blue Raspberry Chews 15pk 4mg,edibles,0,0,2/26/2021,{'unit': 'unit', 'quantity': '1', 'price': 14.95, 'label': 'each', 'onSale': False, 'originalPrice': 14.95}
Bourbon Honey Stix 5pk*,edibles,0,0,3/20/2021,{'unit': 'unit', 'quantity': '1', 'price': 29.95, 'label': 'each', 'onSale': False, 'originalPrice': 29.95}
Calm Tincture 15ml 450mg,tincture,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 89.95, 'label': 'each', 'onSale': False, 'originalPrice': 89.95}
Calm Tincture 225mg,tincture,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 46.95, 'label': 'each', 'onSale': False, 'originalPrice': 46.95}
Caramels THC (10pk/10mg),edibles,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 44.95, 'label': 'each', 'onSale': False, 'originalPrice': 44.95}
CBD 20:1 Tincture 15ml 450mg,tincture,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 89.95, 'label': 'each', 'onSale': False, 'originalPrice': 89.95}
CBD Capsules 2:1 20mg (10pk),edibles,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 44.95, 'label': 'each', 'onSale': False, 'originalPrice': 44.95}
CBD Capsules 2:1 5mg,edibles,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 24.95, 'label': 'each', 'onSale': False, 'originalPrice': 24.95}
CBD Tincture 20:1 225mg,tincture,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 46.95, 'label': 'each', 'onSale': False, 'originalPrice': 46.95}
CBD Tincture 2:1 225mg,tincture,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 46.95, 'label': 'each', 'onSale': False, 'originalPrice': 46.95}
CBD Tincture 2:1 450mg,tincture,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 89.95, 'label': 'each', 'onSale': False, 'originalPrice': 89.95}
Espresso Do Drops 2.5mg Each/ 50mg Total / 20 pk*,edibles,0,0,2/7/2021,{'unit': 'unit', 'quantity': '1', 'price': 19.95, 'label': 'each', 'onSale': False, 'originalPrice': 19.95}
Espresso Do Drops 40 pk*,edibles,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 35.95, 'label': 'each', 'onSale': False, 'originalPrice': 35.95}
Fruit Chew - Blue Raspberry (4 Pack)*,edibles,0,0,1/22/2021,{'unit': 'unit', 'quantity': '1', 'price': 7.95, 'label': 'each', 'onSale': False, 'originalPrice': 7.95}
Green Apple Chews 13pk 15mg*,edibles,0,0,1/24/2021,{'unit': 'unit', 'quantity': '1', 'price': 54.95, 'label': 'each', 'onSale': False, 'originalPrice': 54.95}
Heirloom Cubes - Assorted Flavors - 20-pack*,edibles,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 19.95, 'label': 'each', 'onSale': False, 'originalPrice': 19.95}
I am Edible - Mixed Berry Fruit Chews (4 Pack)*,edibles,0,0,2/7/2021,{'unit': 'unit', 'quantity': '1', 'price': 7.95, 'label': 'each', 'onSale': False, 'originalPrice': 7.95}
Liberty RSO 5 mg Capsules 20 pk*,edibles,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 29.95, 'label': 'each', 'onSale': False, 'originalPrice': 29.95}
Liberty's Pink Sea Salt Chocolate Bar 100 mg*,edibles,0,0,2/7/2021,{'unit': 'unit', 'quantity': '1', 'price': 34.95, 'label': 'each', 'onSale': False, 'originalPrice': 34.95}
Mint Dark Chocolate Bar100mg*,edibles,0,0,2/22/2021,{'unit': 'unit', 'quantity': '1', 'price': 34.95, 'label': 'each', 'onSale': False, 'originalPrice': 34.95}
Nova Honey Stix 5pk*,edibles,0,0,3/20/2021,{'unit': 'unit', 'quantity': '1', 'price': 29.95, 'label': 'each', 'onSale': False, 'originalPrice': 29.95}
N° Six Depot Dark Chocolate Bar 100mg,edibles,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 36.95, 'label': 'each', 'onSale': False, 'originalPrice': 36.95}
Orange & Cream Chews 20pk 5mg,edibles,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 29.95, 'label': 'each', 'onSale': False, 'originalPrice': 29.95}
Orange & Cream Chews FS (S) 20pk 5mg,edibles,0,0,2/27/2021,{'unit': 'unit', 'quantity': '1', 'price': 34.95, 'label': 'each', 'onSale': False, 'originalPrice': 34.95}
Pink Lemonade FS Chews 5mg,edibles,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 29.95, 'label': 'each', 'onSale': False, 'originalPrice': 29.95}
Pique Hot Sauce | 100mg per Bottle,edibles,0,0,4/2/2021,{'unit': 'unit', 'quantity': '1', 'price': 39.95, 'label': 'each', 'onSale': False, 'originalPrice': 39.95}
Sour Passionfruit Chews 20pk 5mg,edibles,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 29.95, 'label': 'each', 'onSale': False, 'originalPrice': 29.95}
Strawberry Honey Sticks 5Pks*,edibles,0,0,3/20/2021,{'unit': 'unit', 'quantity': '1', 'price': 29.95, 'label': 'each', 'onSale': False, 'originalPrice': 29.95}
Strawberry Lemonade Chews FS CBD 1:1 20pk 5mg,edibles,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 29.95, 'label': 'each', 'onSale': False, 'originalPrice': 29.95}
Tangerine Chews 20pk 5mg,edibles,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 29.95, 'label': 'each', 'onSale': False, 'originalPrice': 29.95}
THC Capsules 20mg,edibles,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 44.95, 'label': 'each', 'onSale': False, 'originalPrice': 44.95}
Uplift Tincture 15ml 225mg,edibles,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 46.95, 'label': 'each', 'onSale': False, 'originalPrice': 46.95}
Uplift Tincture 15ml 450mg,tincture,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 89.95, 'label': 'each', 'onSale': False, 'originalPrice': 89.95}
Watermelon Chews CBD 2:1 20pk 5mg,edibles,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 29.95, 'label': 'each', 'onSale': False, 'originalPrice': 29.95}
Watermelon THC Chews (10pk/25mg),edibles,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 54.95, 'label': 'each', 'onSale': False, 'originalPrice': 54.95}
10th Planet PRJ (1g),pre-roll,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 14.95, 'label': 'each', 'onSale': False, 'originalPrice': 14.95}
ARL Crescendo (I) Pot-Luck PRJ (1g),pre-roll,0,0,3/9/2021,{'unit': 'unit', 'quantity': '1', 'price': 16.95, 'label': 'each', 'onSale': False, 'originalPrice': 16.95}
ARL Crescendo Multi-Pack 0.5g*,pre-roll,0,0,2/25/2021,{'unit': 'unit', 'quantity': '1', 'price': 54.95, 'label': 'each', 'onSale': False, 'originalPrice': 54.95}
Asphalt 1g Pre Roll*,pre-roll,0,0,1/21/2021,{'unit': 'unit', 'quantity': '1', 'price': 15.95, 'label': 'each', 'onSale': False, 'originalPrice': 15.95}
Blood Orange Amethyst 1g Pre Roll*,pre-roll,0,0,1/21/2021,{'unit': 'unit', 'quantity': '1', 'price': 15.95, 'label': 'each', 'onSale': False, 'originalPrice': 15.95}
Blueberry Cookies .5g Pre Roll,pre-roll,0,0,3/25/2021,{'unit': 'unit', 'quantity': '1', 'price': 7.95, 'label': 'each', 'onSale': False, 'originalPrice': 7.95}
Blueberry Cookies PRJ (1g),pre-roll,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 14.95, 'label': 'each', 'onSale': False, 'originalPrice': 14.95}
Cannatonic PRJ (1g),pre-roll,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 14.95, 'label': 'each', 'onSale': False, 'originalPrice': 14.95}
Chalice CBD Pre-Rolled (1g) (CBD Rich),pre-roll,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 14.95, 'label': 'each', 'onSale': False, 'originalPrice': 14.95}
Citral Flo 1g Pre Roll*,pre-roll,0,0,2/12/2021,{'unit': 'unit', 'quantity': '1', 'price': 15.95, 'label': 'each', 'onSale': False, 'originalPrice': 15.95}
Critical Plus 1g Blunts 4 Pack*,pre-roll,0,0,3/17/2021,{'unit': 'unit', 'quantity': '1', 'price': 64.95, 'label': 'each', 'onSale': False, 'originalPrice': 64.95}
Deep 6 #55 PRJ (1g),pre-roll,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 14.95, 'label': 'each', 'onSale': False, 'originalPrice': 14.95}
Don Carlos 1g Pre Roll*,pre-roll,0,0,3/13/2021,{'unit': 'unit', 'quantity': '1', 'price': 15.95, 'label': 'each', 'onSale': False, 'originalPrice': 15.95}
Dosi Woah 1g Pre Roll - Pot Luck*,pre-roll,0,0,2/16/2021,{'unit': 'unit', 'quantity': '1', 'price': 15.95, 'label': 'each', 'onSale': False, 'originalPrice': 15.95}
Frisco Snaps 1g Blunts 4Pack*,pre-roll,0,0,3/17/2021,{'unit': 'unit', 'quantity': '1', 'price': 64.95, 'label': 'each', 'onSale': False, 'originalPrice': 64.95}
GMO 1g Blunts 4Pack*,pre-roll,0,0,3/17/2021,{'unit': 'unit', 'quantity': '1', 'price': 64.95, 'label': 'each', 'onSale': False, 'originalPrice': 64.95}
Goji Margy 1g Pre roll*,pre-roll,0,0,1/21/2021,{'unit': 'unit', 'quantity': '1', 'price': 15.95, 'label': 'each', 'onSale': False, 'originalPrice': 15.95}
Grease Monkey 1g Blunts 4Pack*,pre-roll,0,0,3/17/2021,{'unit': 'unit', 'quantity': '1', 'price': 64.95, 'label': 'each', 'onSale': False, 'originalPrice': 64.95}
Larry Cake 1g Pre Roll*,pre-roll,0,0,3/13/2021,{'unit': 'unit', 'quantity': '1', 'price': 15.95, 'label': 'each', 'onSale': False, 'originalPrice': 15.95}
Larry Lovestein 1g Pre Roll*,pre-roll,0,0,3/13/2021,{'unit': 'unit', 'quantity': '1', 'price': 15.95, 'label': 'each', 'onSale': False, 'originalPrice': 15.95}
Lilac Diesel 1G Pre Roll*,pre-roll,0,0,3/30/2021,{'unit': 'unit', 'quantity': '1', 'price': 15.95, 'label': 'each', 'onSale': False, 'originalPrice': 15.95}
Mandarin Cookies (H) PRJ 1g,pre-roll,0,0,3/3/2021,{'unit': 'unit', 'quantity': '1', 'price': 14.95, 'label': 'each', 'onSale': False, 'originalPrice': 14.95}
Margy Dog 1g Pre Roll *,pre-roll,0,0,3/26/2021,{'unit': 'unit', 'quantity': '1', 'price': 15.95, 'label': 'each', 'onSale': False, 'originalPrice': 15.95}
Milk Monkey 1g Blunts 4Pack*,pre-roll,0,0,3/17/2021,{'unit': 'unit', 'quantity': '1', 'price': 64.95, 'label': 'each', 'onSale': False, 'originalPrice': 64.95}
MTF 1g Pot Luck Pre Roll*,pre-roll,0,0,3/11/2021,{'unit': 'unit', 'quantity': '1', 'price': 16.95, 'label': 'each', 'onSale': False, 'originalPrice': 16.95}
MTF 1g Pot-Luck Pre Roll*,pre-roll,0,0,3/22/2021,{'unit': 'unit', 'quantity': '1', 'price': 16.95, 'label': 'each', 'onSale': False, 'originalPrice': 16.95}
Nature's Heritage Crescendo 1G Pre Roll*,pre-roll,0,0,3/30/2021,{'unit': 'unit', 'quantity': '1', 'price': 15.95, 'label': 'each', 'onSale': False, 'originalPrice': 15.95}
Nature's Heritage Grape Diamonds Pre-Roll 1g*,pre-roll,0,0,1/21/2021,{'unit': 'unit', 'quantity': '1', 'price': 15.95, 'label': 'each', 'onSale': False, 'originalPrice': 15.95}
Nature's Heritage Sensi Star 96 Pre-Roll 1g*,pre-roll,0,0,1/21/2021,{'unit': 'unit', 'quantity': '1', 'price': 15.95, 'label': 'each', 'onSale': False, 'originalPrice': 15.95}
Orange Chemeleon PRJ (1g),pre-roll,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 14.95, 'label': 'each', 'onSale': False, 'originalPrice': 14.95}
Pangea 1g Pre Roll,pre-roll,0,0,3/20/2021,{'unit': 'unit', 'quantity': '1', 'price': 14.95, 'label': 'each', 'onSale': False, 'originalPrice': 14.95}
Redvine Jackie PRJ (1g),pre-roll,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 14.95, 'label': 'each', 'onSale': False, 'originalPrice': 14.95}
Sherb Valley .8gram Pre Roll*,pre-roll,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 13.95, 'label': 'each', 'onSale': False, 'originalPrice': 13.95}
Silver Fox PRJ (1g),pre-roll,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 14.95, 'label': 'each', 'onSale': False, 'originalPrice': 14.95}
Snowdog Hybrid Multi-Pack .5g,pre-roll,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 54.95, 'label': 'each', 'onSale': False, 'originalPrice': 54.95}
Snowdog PRJ 1g,pre-roll,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 14.95, 'label': 'each', 'onSale': False, 'originalPrice': 14.95}
Sophora 1g Pre Roll*,pre-roll,0,0,1/21/2021,{'unit': 'unit', 'quantity': '1', 'price': 15.95, 'label': 'each', 'onSale': False, 'originalPrice': 15.95}
Sour Diesel 1g Blunts 4Pack*,pre-roll,0,0,3/17/2021,{'unit': 'unit', 'quantity': '1', 'price': 64.95, 'label': 'each', 'onSale': False, 'originalPrice': 64.95}
Thank You Jerry Pot-Luck 1g Pre Roll*,pre-roll,0,0,1/30/2021,{'unit': 'unit', 'quantity': '1', 'price': 15.95, 'label': 'each', 'onSale': False, 'originalPrice': 15.95}
Triple Whammy .8g Pre Roll*,pre-roll,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 13.95, 'label': 'each', 'onSale': False, 'originalPrice': 13.95}
Vanilla Frosting 1g Pre Roll*,pre-roll,0,0,1/21/2021,{'unit': 'unit', 'quantity': '1', 'price': 15.95, 'label': 'each', 'onSale': False, 'originalPrice': 15.95}
Vortex PRJ (1g),pre-roll,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 14.95, 'label': 'each', 'onSale': False, 'originalPrice': 14.95}
Vortex Sativa Multi-Pack .5g,pre-roll,0,0,1/19/2021,{'unit': 'unit', 'quantity': '1', 'price': 54.95, 'label': 'each', 'onSale': False, 'originalPrice': 54.95}
WiFi Alien Kush (I) PRJ 1g,pre-roll,0,0,2/26/2021,{'unit': 'unit', 'quantity': '1', 'price': 14.95, 'label': 'each', 'onSale': False, 'originalPrice': 14.95}
Zombie Virus 1g Pre Roll,pre-roll,0,0,3/17/2021,{'unit': 'unit', 'quantity': '1', 'price': 14.95, 'label': 'each', 'onSale': False, 'originalPrice': 14.95}
CBD 2:1 Tangie Vape Cartridge (0.5mL) - VQR,concentrates,0,0,1/19/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 44.95, 'label': '1/2 g', 'onSale': False, 'originalPrice': 44.95}
CBD 2:1 Tangie Vape Cartridge (1mL),concentrates,0,0,1/19/2021,{'unit': 'gram', 'quantity': '1', 'price': 99.95, 'label': '1 g', 'onSale': False, 'originalPrice': 99.95}
Cherry Wife Single 300mg*,concentrates,0,0,3/5/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 39.95, 'label': '1/2 g', 'onSale': False, 'originalPrice': 39.95}
Chocolate Oranges - Liquid Live Resin 0.5g*,concentrates,0,0,2/11/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 64.95, 'label': '1/2 g', 'onSale': False, 'originalPrice': 64.95}
Deep 6 Sugar Wax(1g),concentrates,0,0,2/11/2021,{'unit': 'gram', 'quantity': '1', 'price': 59.95, 'label': '1 g', 'onSale': False, 'originalPrice': 59.95}
Entourage Super Lemon Haze Disposable Vape 300mg*,concentrates,0,0,1/19/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 39.95, 'label': '1/2 g', 'onSale': False, 'originalPrice': 39.95}
Fernway's Berkshire Gold .5g Cartridge*,concentrates,0,0,2/21/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 59.95, 'label': '1/2 g', 'onSale': False, 'originalPrice': 59.95}
Fernway's Berry Haze .5g Cartridge*,concentrates,0,0,2/21/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 59.95, 'label': '1/2 g', 'onSale': False, 'originalPrice': 59.95}
Fernway's Grapefruit .5g Cartridge*,concentrates,0,0,2/21/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 59.95, 'label': '1/2 g', 'onSale': False, 'originalPrice': 59.95}
Fernway's Homegrown .5g Cartridge*,concentrates,0,0,2/21/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 59.95, 'label': '1/2 g', 'onSale': False, 'originalPrice': 59.95}
Fernway's Stonefruit .5g Cartridge*,concentrates,0,0,2/21/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 59.95, 'label': '1/2 g', 'onSale': False, 'originalPrice': 59.95}
Fernway's Wild Mint .5g Cartridge*,concentrates,0,0,2/21/2021,{'unit': 'gram', 'quantity': '1/2', 'price': 59.95, 'label': '1/2 g', 'onSale': False, 'originalPrice': 59.95}
